Price,Name,Location,Link
"$3,200","2007 Chevrolet TrailBlazer LT 4dr SUV 4WD","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2007-chevrolet-trailblazer-lt/7259876371.html
"$4,900","2009 Mitsubishi Outlander SE 4dr SUV","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2009-mitsubishi-outlander-se/7259876210.html
"$120,000","Corvette 2020","MONROE TOWNSHIP",https://cnj.craigslist.org/cto/d/monroe-township-corvette-2020/7259873302.html
"$2,000","2001 ram","SOMERSET",https://cnj.craigslist.org/cto/d/somerset-2001-ram/7259872167.html
"$3,900","1996 Buick Park Avenue, Estate car, beautiful","EASTERN PENNSYLVANIA",https://cnj.craigslist.org/cto/d/bangor-1996-buick-park-avenue-estate/7259867630.html
"$5,500","Barn find Station wagons, 1989 Mercury, 1976 Chrysler T&C,  and more","EASTERN PENNSYLVANIA",https://cnj.craigslist.org/cto/d/bangor-barn-find-station-wagons-1989/7259863841.html
"$5,000","2006 ford f350","SOUTH PLAINFIELD",https://cnj.craigslist.org/cto/d/south-plainfield-2006-ford-f350/7259858677.html
"$16,000","2014 MERCEDES-BENZ C 300 4MATIC - PMTS. STARTING @ $59/WEEK","+ FAST TRACK MOTORS",https://cnj.craigslist.org/ctd/d/paterson-2014-mercedes-benz-300-4matic/7259858471.html
"$14,000","2016 Audi A3 4dr Sdn quattro 2.0T Premium - Payments starting at $39/week","+ DREAM CAR GALLERY - BAD CREDIT NO CREDIT - 100% APPROVAL",https://cnj.craigslist.org/ctd/d/woodbury-2016-audi-a3-4dr-sdn-quattro/7259856055.html
"$24,000","1941 Cadillac Convertible & 1957 Caddy Fleetwood Barn Finds","EASTERN PENNSYLVANIA",https://cnj.craigslist.org/cto/d/bangor-1941-cadillac-convertible-caddy/7259854516.html
"$3,000","2009 Ford Focus","WRIGHTSTOWN",https://cnj.craigslist.org/cto/d/wrightstown-2009-ford-focus/7259851032.html
"$25,000","1959 Chevrolet Impala 2dr Hardtop barn find","EASTERN PENNSYLVANIA",https://cnj.craigslist.org/cto/d/bangor-1959-chevrolet-impala-2dr/7259847603.html
"$5,900","2010 Honda Civic LX 91k Miles 4 Door","SPOTSWOOD",https://cnj.craigslist.org/cto/d/spotswood-2010-honda-civic-lx-91k-miles/7259844548.html
"$6,800","1997 tacoma","HAMILTON",https://cnj.craigslist.org/cto/d/trenton-1997-tacoma/7259844036.html
"$5,900","09 Toyota Camry LE one owner","BRIDGEWATER",https://cnj.craigslist.org/cto/d/bound-brook-09-toyota-camry-le-one-owner/7259843036.html
"$2,500","1995 Ford F150","NEW EGYPT",https://cnj.craigslist.org/cto/d/new-egypt-1995-ford-f150/7259842655.html
"$0","2016 Dodge Charger SRT Hellcat 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2016-dodge-charger-srt-hellcat/7259835042.html
"$2,200","2003 HONDA CIVIC EX**149K**AUTO**BLUE**GOOD RUNNING CONDITION","FRANKLIN PARK",https://cnj.craigslist.org/cto/d/franklin-park-2003-honda-civic/7259834484.html
"$21,000","Mercedes Benz sprinter 2500","PRINCETON",https://cnj.craigslist.org/cto/d/princeton-mercedes-benz-sprinter-2500/7259832104.html
"$6,000","09 ford edge for sale","BRICKTOWN",https://cnj.craigslist.org/cto/d/brick-09-ford-edge-for-sale/7259830828.html
"$300","2010 Nissan Altima Only 84k Come Drive it--WE FINANCE EVERYONE","FROM $299 DOWN YOUR APPROVED COME GET IT",https://cnj.craigslist.org/ctd/d/burlington-2010-nissan-altima-only-84k/7259830157.html
"$13,000","ram 2500","HILLSBOROUGH",https://cnj.craigslist.org/cto/d/belle-mead-ram-2500/7259822775.html
"$7,200","2010 ACURA TSX W/TECHNOLOGY","KINNELON",https://cnj.craigslist.org/cto/d/butler-2010-acura-tsx-technology/7259822360.html
"$13,000","2014 Volkswagen VW Tiguan S 4Motion","OCEAN, NJ",https://cnj.craigslist.org/ctd/d/asbury-park-2014-volkswagen-vw-tiguan/7259821204.html
"$2,000","2003 chevrolet cavalier 5spd","MONROE TWP",https://cnj.craigslist.org/cto/d/monroe-township-2003-chevrolet-cavalier/7259820102.html
"$1,900","EVERYONE WANTS A CHEAP WINTER TRUCK","2006 CHEVY TRAILBLAZER",https://cnj.craigslist.org/cto/d/raritan-everyone-wants-cheap-winter/7259819094.html
"$14,000","2017 Nissan Altima 2.5 S","HAMILTON SQUARE, NJ",https://cnj.craigslist.org/ctd/d/trenton-2017-nissan-altima-25/7259818953.html
"$55,000","2002 custom peterbilt 379 exh","SOUTH PLAINFIELD NJ",https://cnj.craigslist.org/cto/d/plainfield-2002-custom-peterbilt-379-exh/7259818617.html
"$300","2011 BMW 328i X-Drive--WE FINANCE EVERYONE","FROM $299 DOWN YOUR APPROVED COME GET IT",https://cnj.craigslist.org/ctd/d/burlington-2011-bmw-328i-drive-we/7259816444.html
"$29,000","2016 RAM 1500 LARAMIE - PMTS. STARTING @ $59/WEEK","+ FAST TRACK MOTORS",https://cnj.craigslist.org/ctd/d/paterson-2016-ram-1500-laramie-pmts/7259816377.html
"$21,000","2017 BMW X1 xDrive28i Sports Activity Vehicle - Payments starting at $39/week","+ DREAM CAR GALLERY - BAD CREDIT NO CREDIT - 100% APPROVAL",https://cnj.craigslist.org/ctd/d/woodbury-2017-bmw-x1-xdrive28i-sports/7259816244.html
"$5,000","1977 CJ7","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/princeton-1977-cj7/7259807547.html
"$4,500","2007 Hyundai Tiburon GS 2dr Hatchback","HYUNDAI TIBURON COUPE",https://cnj.craigslist.org/ctd/d/trenton-2007-hyundai-tiburon-gs-2dr/7259805403.html
"$4,300","2005 Lincoln Aviator Luxury AWD 4dr SUV","LINCOLN AVIATOR SUV",https://cnj.craigslist.org/ctd/d/trenton-2005-lincoln-aviator-luxury-awd/7259805304.html
"$4,700","2005 Toyota Sienna LE 7 Passenger 4dr Mini Van","TOYOTA SIENNA MINI-VAN",https://cnj.craigslist.org/ctd/d/trenton-2005-toyota-sienna-le-passenger/7259805209.html
"$16,000","SHARP 2007 JEEP WRANGLER UNLIMITED","PEQUANNOCK NJ",https://cnj.craigslist.org/cto/d/pequannock-sharp-2007-jeep-wrangler/7259804611.html
"$12,000","*2014* *Jeep* *Compass* *Latitude*","_JEEP_ _COMPASS_ _SUV_",https://cnj.craigslist.org/ctd/d/lawrence-township-2014-jeep-compass/7259804376.html
"$1,000","2001 f150 mechanics  special","EWING",https://cnj.craigslist.org/cto/d/trenton-2001-f150-mechanics-special/7259800042.html
"$11,000","2011 Ford Mustang V6 #  34821","TOMS RIVER",https://cnj.craigslist.org/ctd/d/toms-river-2011-ford-mustang/7259799176.html
"$2,900","2005 Honda Civic LX 4dr Sedan","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2005-honda-civic-lx-4dr-sedan/7259797672.html
"$5,200","2003 Saturn Ion 3 4dr Sedan","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2003-saturn-ion-4dr-sedan/7259797617.html
"$7,400","2012 Dodge Charger SE 4dr Sedan","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2012-dodge-charger-se-4dr/7259797548.html
"$8,000","2011 Hyundai Sonata GLS 4dr Sedan 6A","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2011-hyundai-sonata-gls-4dr/7259797480.html
"$19,000","2012 Ford F-150 XLT Low miles # 70195","TOMS RIVER",https://cnj.craigslist.org/ctd/d/toms-river-2012-ford-150-xlt-low-miles/7259797190.html
"$14,000","Toyota Prius 2017","DAYTON",https://cnj.craigslist.org/cto/d/dayton-toyota-prius-2017/7259789286.html
"$9,100","Honda Odyssey","EDISON",https://cnj.craigslist.org/cto/d/edison-honda-odyssey/7259787797.html
"$4,000","2006 CHEVY HHR ONLY 79,000 ORIGINAL MILES LOADED!!!!!!","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/iselin-2006-chevy-hhr-only-original/7259787206.html
"$20,000","F-150 Ford pick up truck XLT","BELLE MEAD NJ",https://cnj.craigslist.org/cto/d/belle-mead-150-ford-pick-up-truck-xlt/7259783593.html
"$4,500","2006 Acura TL with Navi 135K miles","EDISON, NJ",https://cnj.craigslist.org/cto/d/edison-2006-acura-tl-with-navi-135k/7259767149.html
"$26,000","2014 Audi Q7 3.0T quattro S line Prestige","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2014-audi-q7-30t-quattro-line/7259764595.html
"$27,000","2017 Audi A6 2.0T quattro Premium Plus","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2017-audi-a6-20t-quattro/7259764587.html
"$16,000","2016 Audi A3 1.8T Premium","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2016-audi-a3-18t-premium/7259764583.html
"$19,000","2020 jeep compass Trailhawk","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2020-jeep-compass-trailhawk/7259762675.html
"$21,000","2020 Jeep Compass Limited","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2020-jeep-compass-limited/7259762671.html
"$21,000","2020 Jeep Compass Limited","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2020-jeep-compass-limited/7259762663.html
"$34,000","2020 Jeep Wrangler Unlimited Sport","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2020-jeep-wrangler-unlimited/7259762655.html
"$14,000","2020 Kia Optima LX","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2020-kia-optima-lx/7259762130.html
"$14,000","2019 Kia Optima LX","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2019-kia-optima-lx/7259762127.html
"$0","2015 Subaru WRX","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2015-subaru-wrx/7259762017.html
"$31,000","2019 Ram Ram Pickup 1500 Classic Big Horn","FREEHOLD",https://cnj.craigslist.org/ctd/d/freehold-2019-ram-ram-pickup-1500/7259761910.html
"$10,000","Clean title Black Chevy Cruze","ISELIN",https://cnj.craigslist.org/cto/d/iselin-clean-title-black-chevy-cruze/7259747298.html
"$11,000","Car for sale","PISCATAWAY",https://cnj.craigslist.org/cto/d/new-brunswick-car-for-sale/7259744541.html
"$17,000","2016 Acura RDX w/Accuwatch","BRANCHBURG",https://cnj.craigslist.org/cto/d/neshanic-station-2016-acura-rdx/7259732753.html
"$8,000","Nissan Juke  SLawd 2013","FREEHOLD",https://cnj.craigslist.org/cto/d/freehold-nissan-juke-slawd-2013/7259731237.html
"$6,800","2006 Nissan 350 Z coupe auto 125k Great Condition runs like new","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/springfield-2006-nissan-350-coupe-auto/7259708754.html
"$15,000","Superb Hyundai Sonata Sport 2016","RAHWAY",https://cnj.craigslist.org/cto/d/rahway-superb-hyundai-sonata-sport-2016/7259689780.html
"$5,000","2006 Toyota Corolla LE","NORTH BRUNSWICK",https://cnj.craigslist.org/cto/d/north-brunswick-2006-toyota-corolla-le/7259686186.html
"$9,000","Honda Odyssey for Sale by Owner","EDISON",https://cnj.craigslist.org/cto/d/edison-honda-odyssey-for-sale-by-owner/7259680649.html
"$20,000","2020 Kia Telluride s 4dr SUV SUV","DG AUTO GROUP",https://cnj.craigslist.org/ctd/d/miami-2020-kia-telluride-4dr-suv-suv/7259674407.html
"$5,000","2008 outback 130,xxx new headgaskets","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/sayreville-2008-outback-130xxx-new/7259666236.html
"$7,800","mercedes benz e350","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-mercedes-benz-e350/7259660682.html
"$4,400","*** 2006 BMW 325XI AWD CLEAN CARFAX ****","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/bmw-325xi-awd-clean-carfax/7259660508.html
"$7,900","*** 2006 Toyota Tundra 4x4 TRD Clean CARFAX ***","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/toyota-tundra-4x4-trd-clean-carfax/7259659434.html
"$5,500","volkswagen passat","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-volkswagen-passat/7259657759.html
"$6,500","volkswagen passat","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-volkswagen-passat/7259655715.html
"$6,800","2013 Toyota Prius C. No accidents. One owner","MARLBORO, NJ",https://cnj.craigslist.org/cto/d/marlboro-2013-toyota-prius-no-accidents/7259654279.html
"$3,200","toyota prius","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-toyota-prius/7259652141.html
"$16,000","1985 Jeep Renegade 4X4 CJ AUTOMATIC","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-1985-jeep-renegade-4x4-cj/7259650931.html
"$35,000","2017 RAM 2500 SLT CREW CAB 4X4 W/ PLOW","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2017-ram-2500-slt-crew-cab/7259650842.html
"$29,000","2015 Chevrolet Express Commercial Cutaway 12 BOX TRUCK,, REFER UNIT ","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2015-chevrolet-express/7259650746.html
"$40,000","2012 Ford Super Duty F-250 SRW CREW CAB 4X4 KING RANCH, DIESEL, LIFTED","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2012-ford-super-duty-250/7259650729.html
"$18,000","2009 Ford Super Duty F-550 DRW REG CAB DIESEL, ALTEC BUCKET TRUCK","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2009-ford-super-duty-550/7259650607.html
"$60,000","2016 RAM 5500 4X4 ROLL BACK,, TOW TRUCK,,, 80K MILES DIESEL","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2016-ram-x4-roll-back-tow/7259650505.html
"$34,000","2014 International 4300 23 9 FLAT BED TRUCK,, 89K MILES","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2014-international-flat-bed/7259650436.html
"$39,000","2016 Ford Super Duty F-250 SRW CREW CAB 4X4 DIESEL UTILITY BODY","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2016-ford-super-duty-250/7259650396.html
"$21,000","2010 Ford Econoline Commercial Cutaway E-450,, 16 FOOT STEP VAN, BOX T","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2010-ford-econoline/7259650344.html
"$27,000","2016 Ford Econoline Commercial Cutaway E-450 18 FOOT, 24 PASSENGER BUS","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2016-ford-econoline/7259650249.html
"$38,000","2017 Isuzu NRR DSL REG AT 20 FOOT BOX TRUCK,, NRR SERIES DIESEL 34K","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2017-isuzu-nrr-dsl-reg-at/7259650155.html
"$30,000","2006 Freightliner M Line Walk-in Van 14 FOOT STEP VAN,, WALK IN VAN","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2006-freightliner-line-walk/7259649888.html
"$35,000","2011 Ford Super Duty F-450 DRW CREW CAB 4X4 SERVICE BODY","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2011-ford-super-duty-450/7259649880.html
"$28,000","2006 Chevrolet CC4500 4500 BOX BUCKET TRUCK","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2006-chevrolet-cc-box/7259649621.html
"$30,000","2003 Ford Super Duty F-550 DRW REG CAB 4X4 DUMP TRUCK,, SNOW PLOW 54K","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2003-ford-super-duty-550/7259649619.html
"$24,000","toyota tundra","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-toyota-tundra/7259649527.html
"$36,000","2011 RAM 3500 CREW CAB 4X4 DIESEL 96K,, SNOW PLOW","SOUTH AMBOY, NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2011-ram-3500-crew-cab-4x4/7259649544.html
"$2,500","2004 Jeep Grand Cherokee","HOWELL NJ",https://cnj.craigslist.org/cto/d/howell-2004-jeep-grand-cherokee/7259646791.html
"$10,000","mercedes benz e350","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-mercedes-benz-e350/7259645531.html
"$8,400","mercedes benz ml350","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-mercedes-benz-ml350/7259642130.html
"$2,000","*** 1998 SUBURBAN LS ***","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/watchung-suburban-ls/7259642079.html
"$11,000","volkswagen touareg","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-volkswagen-touareg/7259637425.html
"$3,900","2008 Volkswagen Jetta SE - New Tires, Moonroof, Heated Seats","CHESTERFIELD",https://cnj.craigslist.org/cto/d/chesterfield-2008-volkswagen-jetta-se/7259634653.html
"$14,000","bmw x5","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-bmw-x5/7259633718.html
"$25,000","Mercedes-Benz","ELIZABETH",https://cnj.craigslist.org/cto/d/elizabethport-mercedes-benz/7259632591.html
"$6,000","1987 Ford Mustang Notchback","MATAWAN",https://cnj.craigslist.org/cto/d/south-amboy-1987-ford-mustang-notchback/7259628543.html
"$12,000","bmw x5","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-bmw-x5/7259627699.html
"$4,000","2011 Suzuki SX4 AWD Premium w/ Tech pkg","GARWOOD",https://cnj.craigslist.org/cto/d/garwood-2011-suzuki-sx4-awd-premium/7259627375.html
"$6,900","1994 Pontiac Firebird - 48,000 Original Miles, 1 Owner, Manual Trans","BORDENTOWN",https://cnj.craigslist.org/cto/d/chesterfield-1994-pontiac-firebird/7259627360.html
"$9,900","2006 Ford Mustang GT Deluxe Coupe - 102,000 Miles * V8 * Manual Trans","BORDENTOWN",https://cnj.craigslist.org/cto/d/chesterfield-2006-ford-mustang-gt/7259626857.html
"$2,500","1977 Chevy Beauville Van","PISCATAWAY",https://cnj.craigslist.org/cto/d/piscataway-1977-chevy-beauville-van/7259614158.html
"$20,000","Mercedes S550 excellent condition","EDISON. NJ",https://cnj.craigslist.org/cto/d/edison-mercedes-s550-excellent-condition/7259609477.html
"$5,100","Nissan rogue","RAHWAY",https://cnj.craigslist.org/cto/d/rahway-nissan-rogue/7259598800.html
"$5,700","2011 Mazda3 iTouring","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/south-orange-2011-mazda3-itouring/7259592165.html
"$8,800","2010 LINCOLN NAVIGATOR LIMITED!!!","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/south-river-2010-lincoln-navigator/7259590419.html
"$3,800","Lexus ES 330","SOUTH JERSEY",https://cnj.craigslist.org/ctd/d/south-plainfield-lexus-es-330/7259589665.html
"$5,900","2000 Ford F350 Diesel Heavy Duty","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/warren-2000-ford-f350-diesel-heavy-duty/7259584171.html
"$3,900","2007 Honda Fit Base 4dr","HAMILTON",https://cnj.craigslist.org/cto/d/trenton-2007-honda-fit-base-4dr/7259582698.html
"$9,000","2013 BMW X3 xDrive28i xDrive28i Sport Utility 4D","_BMW_ _X3 XDRIVE28I_ _SUV_",https://cnj.craigslist.org/ctd/d/cliffwood-2013-bmw-x3-xdrive28i/7259581500.html
"$15,000","2013 Honda Pilot Touring 4WD 5-Spd AT with DVD","HILLSBOROUGH",https://cnj.craigslist.org/cto/d/belle-mead-2013-honda-pilot-touring-4wd/7259580605.html
"$12,000","2016 NISSAN ROGUE S - PMTS. STARTING @ $59/WEEK","+ FAST TRACK MOTORS",https://cnj.craigslist.org/ctd/d/paterson-2016-nissan-rogue-pmts/7259580352.html
"$2,400","2006 Hyundai Tibouron","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/south-plainfield-2006-hyundai-tibouron/7259580122.html
"$11,000","2013 Mercedes-Benz C-Class 4dr Sdn C300 Sport 4MATIC - Payments starting at $39/","+ DREAM CAR GALLERY - BAD CREDIT NO CREDIT - 100% APPROVAL",https://cnj.craigslist.org/ctd/d/woodbury-2013-mercedes-benz-class-4dr/7259580078.html
"$2,900","2005 Mercedes C240","LINDEN",https://cnj.craigslist.org/cto/d/linden-2005-mercedes-c240/7259577208.html
"$8,300","2014 Chrysler Town & Country","BLOOMSBURY",https://cnj.craigslist.org/cto/d/bloomsbury-2014-chrysler-town-country/7259574051.html
"$2,900","Clean","PERTH AMBOY",https://cnj.craigslist.org/cto/d/perth-amboy-clean/7259570626.html
"$1,800","1993 Chevy S10/Sonoma rat rod project","SOMERVILLE",https://cnj.craigslist.org/cto/d/somerville-1993-chevy-s10-sonoma-rat/7259567111.html
"$0","2018 BMW X5 xDrive50i AWD 4dr SUV -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2018-bmw-x5-xdrive50i-awd-4dr/7259552200.html
"$10,000","2007 JEEP WRANGLER 4X4","MILLSTONE NJ",https://cnj.craigslist.org/cto/d/tennent-2007-jeep-wrangler-4x4/7259545395.html
"$18,000","2016 BMW 428I xDrive **LOW MILES, COUPE**","PA/NJ",https://cnj.craigslist.org/cto/d/rahway-2016-bmw-428i-xdrive-low-miles/7259544489.html
"$5,900","2011 Dodge Journey Mainstreet","NEW BRUNSWICK",https://cnj.craigslist.org/cto/d/new-brunswick-2011-dodge-journey/7259528181.html
"$32,000","2017 MERCEDES-BENZ GLS 450 4MATIC - PMTS. STARTING @ $59/WEEK","+ FAST TRACK MOTORS",https://cnj.craigslist.org/ctd/d/paterson-2017-mercedes-benz-gls-450/7259519867.html
"$35,000","2017 BMW 7 Series 750i xDrive Sedan - Payments starting at $39/week","+ DREAM CAR GALLERY - BAD CREDIT NO CREDIT - 100% APPROVAL",https://cnj.craigslist.org/ctd/d/woodbury-2017-bmw-series-750i-xdrive/7259519617.html
"$1,800","2 Dodge Dakotas 2000 and 2001 quad cab 4x4","NEW EGYPT",https://cnj.craigslist.org/cto/d/new-egypt-dodge-dakotas-2000-and-2001/7259518818.html
"$1,000","Silver Subaru Forester 2004","DUNELLEN",https://cnj.craigslist.org/cto/d/dunellen-silver-subaru-forester-2004/7259509684.html
"$2,400","Ford Ranger 6ft. Bed 2002","KEASBEY",https://cnj.craigslist.org/cto/d/keasbey-ford-ranger-6ft-bed-2002/7259507761.html
"$1,900","Nissan Maxima 2002 gle","NEW BRUNSWICK",https://cnj.craigslist.org/cto/d/north-brunswick-nissan-maxima-2002-gle/7259504947.html
"$2,500","2000 Honda civic EX2 door coupe looks and runs beautiful","MIDDLETOWN",https://cnj.craigslist.org/cto/d/middletown-2000-honda-civic-ex2-door/7259494890.html
"$4,500","2008 Nissan Altima 2.5 S 149699m","PISCATAWAY NJ",https://cnj.craigslist.org/cto/d/piscataway-2008-nissan-altima-25-m/7259490237.html
"$5,900","KIA - FORTE -","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/south-river-kia-forte/7259485505.html
"$1,800","1998 Toyota Camry Le 3.0L 170929m","PISCATAWAY NJ",https://cnj.craigslist.org/cto/d/piscataway-1998-toyota-camry-le-30l/7259481356.html
"$10","(Car-Fax) price $1000 Toyota Avalon XLS *1 owner Runs and drives great","DRIVES VERY COMFORTABLE",https://cnj.craigslist.org/cto/d/metuchen-car-fax-price-1000-toyota/7259478667.html
"$2,500","2001 Toyota Sienna Le 3.0L 166430m","PISCATAWAY NJ",https://cnj.craigslist.org/cto/d/piscataway-2001-toyota-sienna-le-30l/7259472890.html
